id	split	content_class	path
6052	train	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescancolor300/6052_scans-patents_lynn-conway-us5046022-rescan-color_p024_2479x3230.jpg
6053	validate	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescancolor300/6053_scans-patents_lynn-conway-us5046022-rescan-color_p025_2479x3230.jpg
6054	train	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescancolor300/6054_scans-patents_lynn-conway-us5046022-rescan-color_p026_2479x3230.jpg
6055	validate	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescancolor300/6055_scans-patents_lynn-conway-us5046022-rescan-color_p027_2479x3230.jpg
6056	train	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescancolor300/6056_scans-patents_lynn-conway-us5046022-rescan-color_p028_2479x3230.jpg
6057	test	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescancolor300/6057_scans-patents_lynn-conway-us5046022-rescan-color_p029_2479x3230.jpg
6058	train	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescancolor300/6058_scans-patents_lynn-conway-us5046022-rescan-color_p030_2479x3230.jpg
6059	test	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6059_scans-patents_lynn-conway-us5046022-rescan-gray_p001_2479x3230.jpg
6060	train	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6060_scans-patents_lynn-conway-us5046022-rescan-gray_p002_2479x3230.jpg
6061	validate	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6061_scans-patents_lynn-conway-us5046022-rescan-gray_p003_2479x3230.jpg
6062	train	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6062_scans-patents_lynn-conway-us5046022-rescan-gray_p004_2479x3230.jpg
6063	validate	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6063_scans-patents_lynn-conway-us5046022-rescan-gray_p005_2479x3230.jpg
6064	train	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6064_scans-patents_lynn-conway-us5046022-rescan-gray_p006_2479x3230.jpg
6065	validate	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6065_scans-patents_lynn-conway-us5046022-rescan-gray_p007_2479x3230.jpg
6066	train	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6066_scans-patents_lynn-conway-us5046022-rescan-gray_p008_2479x3230.jpg
6067	test	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6067_scans-patents_lynn-conway-us5046022-rescan-gray_p009_2479x3230.jpg
6068	train	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6068_scans-patents_lynn-conway-us5046022-rescan-gray_p010_2479x3230.jpg
6069	test	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6069_scans-patents_lynn-conway-us5046022-rescan-gray_p011_2479x3230.jpg
6070	train	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6070_scans-patents_lynn-conway-us5046022-rescan-gray_p012_2479x3230.jpg
6071	validate	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6071_scans-patents_lynn-conway-us5046022-rescan-gray_p013_2479x3230.jpg
6072	train	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6072_scans-patents_lynn-conway-us5046022-rescan-gray_p014_2479x3230.jpg
6073	validate	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6073_scans-patents_lynn-conway-us5046022-rescan-gray_p015_2479x3230.jpg
6074	train	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6074_scans-patents_lynn-conway-us5046022-rescan-gray_p016_2479x3230.jpg
6075	validate	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6075_scans-patents_lynn-conway-us5046022-rescan-gray_p017_2479x3230.jpg
6076	train	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6076_scans-patents_lynn-conway-us5046022-rescan-gray_p018_2479x3230.jpg
6077	test	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6077_scans-patents_lynn-conway-us5046022-rescan-gray_p019_2479x3230.jpg
6078	train	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6078_scans-patents_lynn-conway-us5046022-rescan-gray_p020_2479x3230.jpg
6079	test	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6079_scans-patents_lynn-conway-us5046022-rescan-gray_p021_2479x3230.jpg
6080	train	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6080_scans-patents_lynn-conway-us5046022-rescan-gray_p022_2479x3230.jpg
6081	validate	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6081_scans-patents_lynn-conway-us5046022-rescan-gray_p023_2479x3230.jpg
6082	train	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6082_scans-patents_lynn-conway-us5046022-rescan-gray_p024_2479x3230.jpg
6083	validate	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6083_scans-patents_lynn-conway-us5046022-rescan-gray_p025_2479x3230.jpg
6084	train	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6084_scans-patents_lynn-conway-us5046022-rescan-gray_p026_2479x3230.jpg
6085	validate	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6085_scans-patents_lynn-conway-us5046022-rescan-gray_p027_2479x3230.jpg
6086	train	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6086_scans-patents_lynn-conway-us5046022-rescan-gray_p028_2479x3230.jpg
6087	test	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6087_scans-patents_lynn-conway-us5046022-rescan-gray_p029_2479x3230.jpg
6088	train	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/lynn_conway_us5046022_printrescangray300/6088_scans-patents_lynn-conway-us5046022-rescan-gray_p030_2479x3230.jpg
6089	test	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/martha_jones_us77494_1bitoriginal/6089_scans-patents_martha-jones-us77494-1bit_p001_2320x3408.png
6090	train	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/martha_jones_us77494_1bitoriginal/6090_scans-patents_martha-jones-us77494-1bit_p002_2320x3408.png
6091	validate	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/martha_jones_us77494_1bitoriginal/6091_scans-patents_martha-jones-us77494-1bit_p003_2320x3408.png
6092	train	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/martha_jones_us77494_printrescancolor300/6092_scans-patents_martha-jones-us77494-rescan-color_p001_2479x3230.jpg
6093	validate	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/martha_jones_us77494_printrescancolor300/6093_scans-patents_martha-jones-us77494-rescan-color_p002_2479x3230.jpg
6094	train	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/martha_jones_us77494_printrescancolor300/6094_scans-patents_martha-jones-us77494-rescan-color_p003_2479x3230.jpg
6095	validate	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/martha_jones_us77494_printrescangrayscale300/6095_scans-patents_martha-jones-us77494-rescan-gray_p001_2479x3230.jpg
6096	train	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/martha_jones_us77494_printrescangrayscale300/6096_scans-patents_martha-jones-us77494-rescan-gray_p002_2479x3230.jpg
6097	test	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/martha_jones_us77494_printrescangrayscale300/6097_scans-patents_martha-jones-us77494-rescan-gray_p003_2479x3230.jpg
6098	train	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/yvonne_brill_us3807657_1bitoriginal/6098_scans-patents_yvonne-brill-us3807657-1bit_p001_2320x3408.png
6099	test	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/yvonne_brill_us3807657_1bitoriginal/6099_scans-patents_yvonne-brill-us3807657-1bit_p002_2320x3408.png
6100	train	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/yvonne_brill_us3807657_1bitoriginal/6100_scans-patents_yvonne-brill-us3807657-1bit_p003_2320x3408.png
6101	validate	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/yvonne_brill_us3807657_1bitoriginal/6101_scans-patents_yvonne-brill-us3807657-1bit_p004_2320x3408.png
6102	train	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/yvonne_brill_us3807657_1bitoriginal/6102_scans-patents_yvonne-brill-us3807657-1bit_p005_2320x3408.png
6103	validate	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/yvonne_brill_us3807657_1bitoriginal/6103_scans-patents_yvonne-brill-us3807657-1bit_p006_2320x3408.png
6104	train	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/yvonne_brill_us3807657_1bitoriginal/6104_scans-patents_yvonne-brill-us3807657-1bit_p007_2320x3408.png
6105	validate	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/yvonne_brill_us3807657_printrescancolor300/6105_scans-patents_yvonne-brill-us3807657-rescan-color_p001_2479x3230.jpg
6106	train	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/yvonne_brill_us3807657_printrescancolor300/6106_scans-patents_yvonne-brill-us3807657-rescan-color_p002_2479x3230.jpg
6107	test	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/yvonne_brill_us3807657_printrescancolor300/6107_scans-patents_yvonne-brill-us3807657-rescan-color_p003_2479x3230.jpg
6108	train	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/yvonne_brill_us3807657_printrescancolor300/6108_scans-patents_yvonne-brill-us3807657-rescan-color_p004_2479x3230.jpg
6109	test	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/yvonne_brill_us3807657_printrescangray300/6109_scans-patents_yvonne-brill-us3807657-rescan-gray_p001_2479x3230.jpg
6110	train	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/yvonne_brill_us3807657_printrescangray300/6110_scans-patents_yvonne-brill-us3807657-rescan-gray_p002_2479x3230.jpg
6111	validate	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/yvonne_brill_us3807657_printrescangray300/6111_scans-patents_yvonne-brill-us3807657-rescan-gray_p003_2479x3230.jpg
6112	train	6000-lilith-scans-public-patents	6000-lilith-scans-public-patents/yvonne_brill_us3807657_printrescangray300/6112_scans-patents_yvonne-brill-us3807657-rescan-gray_p004_2479x3230.jpg
6600	train	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6600_scans-illustrations_haeckel-cephalopods_plate0007_4988x7151.png
6601	validate	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6601_scans-illustrations_haeckel-radiolaria-green_plate0034_4892x7178.png
6602	train	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6602_scans-illustrations_haeckel-starfish_plate0040_4961x7277.png
6603	validate	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6603_scans-illustrations_haeckel-trilobites_plate0047_4808x7108.png
6604	train	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6604_scans-illustrations_haeckel-moths_plate0058_4865x7207.png
6605	validate	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6605_scans-illustrations_haeckel-pitcher-plants_plate0062_4988x7412.png
6606	train	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6606_scans-illustrations_haeckel-red-algae_plate0065_5015x7275.png
6607	test	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6607_scans-illustrations_haeckel-radiolaria-spheres_plate0090_4918x7246.png
6608	train	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6608_scans-illustrations_hokusai-figure-studies_plate0006_6030x4806.png
6609	test	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6609_scans-illustrations_hokusai-insects-creatures_plate0019_6234x4925.png
6610	train	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6610_scans-illustrations_hokusai-boats-waves_plate0024_6147x4840.png
6611	validate	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6611_scans-illustrations_hokusai-landscape-bridges_plate0027_6166x4823.png
6612	train	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6612_scans-illustrations_owenjones-egyptian-columns_plate0050_2071x3000.png
6613	validate	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6613_scans-illustrations_owenjones-colour-bands_plate0070_1996x3000.png
6614	train	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6614_scans-illustrations_owenjones-moorish-arches_plate0248_2016x3000.png
6615	validate	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6615_scans-illustrations_owenjones-moorish-tiles_plate0418_2075x3000.png
6616	train	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6616_scans-illustrations_owenjones-renaissance-panels_plate0540_2055x3000.png
6617	test	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6617_scans-illustrations_owenjones-persian-medallion_plate0556_2055x3000.png
6618	train	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6618_scans-illustrations_redoute-rose-magenta_plate0047_2912x4368.png
6619	test	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6619_scans-illustrations_redoute-rose-pale-pink_plate0057_2912x4368.png
6620	train	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6620_scans-illustrations_redoute-rose-red-cluster_plate0173_2912x4368.png
6621	validate	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6621_scans-illustrations_redoute-rose-pink-cluster_plate0243_2912x4368.png
6622	train	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6622_scans-illustrations_redoute-rose-deep-pink_plate0255_2912x4368.png
6623	validate	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6623_scans-illustrations_shinbijutsukai-chrysanthemum_plate0003_2844x4410.png
6624	train	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6624_scans-illustrations_shinbijutsukai-flame-flower_plate0005_2844x4410.png
6625	validate	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6625_scans-illustrations_shinbijutsukai-geometric-lattice_plate0010_2844x4410.png
6626	train	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6626_scans-illustrations_shinbijutsukai-flowing-lines_plate0016_2844x4410.png
6627	test	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6627_scans-illustrations_shinbijutsukai-cherry-blossoms_plate0020_2844x4410.png
6628	train	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6628_scans-illustrations_trouvelot-sunspots_plate01_5133x4944.png
6629	test	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6629_scans-illustrations_trouvelot-solar-eclipse_plate03_4943x4583.png
6630	train	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6630_scans-illustrations_trouvelot-aurora_plate04_5133x4773.png
6631	validate	6600-ia-scans-manuscript-illustrations	6600-ia-scans-manuscript-illustrations/6631_scans-illustrations_trouvelot-mars_plate08_5140x4467.png
